"","year","FIPS","state","killed_males","killed_females","killed_race_A","killed_race_B","killed_race_H","killed_race_N","killed_race_O","killed_race_W","killed_race_NA","killed_armed_blank","killed_armed_undetermined","killed_armed_yes","killed_armed_no","killed_signs_of_mental_illness_yes","killed_signs_of_mental_illness_no","killed_threat_level_attack","killed_threat_level_other","killed_threat_level_undetermined","killed_flee_blank","killed_flee_car","killed_flee_foot","killed_flee_other","killed_flee_no","body_camera_yes","body_camera_no","shootings_total"
"859","2016","45007","SC",2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,2,2
"860","2016","45015","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"861","2016","45019","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"862","2016","45025","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"863","2016","45033","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"864","2016","45041","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"865","2016","45045","SC",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"866","2016","45051","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"867","2016","45053","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"868","2016","45063","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"869","2016","45063","SC",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"870","2016","45079","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"871","2016","45083","SC",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,1,2
"872","2016","45085","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"873","2016","46099","SD",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"874","2016","46103","SD",2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,2,0,2,2
"875","2016","46121","SD",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"876","2016","47003","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"877","2016","47019","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"878","2016","47033","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"879","2016","47037","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"880","2016","47039","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
"881","2016","47051","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
"882","2016","47065","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"883","2016","47071","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"884","2016","47105","TN",2,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,1,0,0,1,1,1,2
"885","2016","47113","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"886","2016","47119","TN",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"887","2016","47155","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
"888","2016","47157","TN",4,0,0,2,1,0,0,1,0,0,0,4,0,1,3,3,0,1,0,0,0,1,3,1,3,4
"889","2016","47163","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"890","2016","47165","TN",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"891","2016","47179","TN",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,1,0,1,1,1,2
"892","2016","47185","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"893","2016","48013","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"894","2016","48015","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"895","2016","48027","TX",2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,0,0,0,1,0,1,0,0,2,2
"896","2016","48029","TX",9,0,0,2,5,0,0,1,1,0,0,8,1,1,8,5,4,0,0,1,2,0,6,1,8,9
"897","2016","48039","TX",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"898","2016","48055","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
"899","2016","48085","TX",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"900","2016","48097","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"901","2016","48113","TX",8,0,0,2,3,0,0,2,1,0,1,6,1,0,8,3,3,2,1,2,1,0,4,0,8,8
"902","2016","48135","TX",2,0,0,0,1,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"903","2016","48139","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"904","2016","48141","TX",3,0,0,1,1,0,0,1,0,0,0,2,1,1,2,1,2,0,0,0,0,0,3,0,3,3
"905","2016","48157","TX",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"906","2016","48167","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
"907","2016","48183","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"908","2016","48187","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"909","2016","48201","TX",12,1,0,8,2,0,0,3,0,1,0,11,1,3,10,9,4,0,1,2,1,0,9,3,10,13
"910","2016","48213","TX",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"911","2016","48215","TX",2,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,2,0,0,1,0,0,1,0,2,2
"912","2016","48245","TX",3,0,0,1,0,0,0,2,0,0,0,3,0,1,2,1,2,0,0,0,1,0,2,0,3,3
"913","2016","48257","TX",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"914","2016","48265","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"915","2016","48299","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"916","2016","48329","TX",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"917","2016","48339","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"918","2016","48347","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"919","2016","48353","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"920","2016","48355","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"921","2016","48365","TX",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
"922","2016","48367","TX",2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,2,2
"923","2016","48381","TX",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"924","2016","48439","TX",6,0,0,0,1,0,0,5,0,0,0,5,1,2,4,4,2,0,0,1,0,1,4,1,5,6
"925","2016","48451","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"926","2016","48453","TX",4,1,0,1,0,0,0,4,0,0,0,4,1,2,3,4,1,0,0,0,2,0,3,0,5,5
"927","2016","48455","TX",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"928","2016","48479","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"929","2016","48491","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"930","2016","48499","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"931","2016","49011","UT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"932","2016","49015","UT",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"933","2016","49035","UT",3,0,0,0,0,0,0,3,0,0,1,2,0,0,3,2,0,1,0,0,1,1,1,1,2,3
"934","2016","49049","UT",3,0,0,0,0,0,0,3,0,0,0,3,0,2,1,1,2,0,0,0,1,0,2,0,3,3
"935","2016","50007","VT",2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2,0,0,0,1,0,1,2,0,2
"936","2016","51027","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"937","2016","51029","VA",2,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,2,0,2,2
"938","2016","51059","VA",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"939","2016","51107","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"940","2016","51161","VA",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"941","2016","51169","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"942","2016","51179","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"943","2016","51550","VA",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"944","2016","51630","VA",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"945","2016","51670","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"946","2016","51710","VA",4,1,0,3,0,0,0,2,0,0,0,5,0,3,2,4,1,0,0,0,0,0,5,2,3,5
"947","2016","51760","VA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"948","2016","53009","WA",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"949","2016","53011","WA",2,1,0,0,0,0,0,3,0,0,1,2,0,1,2,1,1,1,0,1,0,0,2,0,3,3
"950","2016","53015","WA",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"951","2016","53017","WA",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"952","2016","53033","WA",8,1,1,1,1,1,0,5,0,1,1,7,0,4,5,3,6,0,0,1,1,0,7,0,9,9
"953","2016","53037","WA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"954","2016","53053","WA",3,1,0,2,0,1,0,0,1,0,0,4,0,1,3,3,1,0,0,1,0,0,3,0,4,4
"955","2016","53061","WA",2,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,2,0,2,2
"956","2016","53063","WA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"957","2016","53077","WA",2,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,2,1,1,2
"958","2016","54027","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"959","2016","54029","WV",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"960","2016","54039","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"961","2016","54047","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"962","2016","54049","WV",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"963","2016","54055","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"964","2016","54061","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"965","2016","54079","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"966","2016","54083","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"967","2016","54085","WV",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"968","2016","54087","WV",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"969","2016","54097","WV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"970","2016","55017","WI",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"971","2016","55025","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"972","2016","55027","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"973","2016","55035","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"974","2016","55067","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"975","2016","55069","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"976","2016","55073","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"977","2016","55075","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"978","2016","55079","WI",4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,2,2,0,0,0,2,0,2,4,0,4
"979","2016","55087","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"980","2016","55117","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"981","2016","55127","WI",2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0,1,0,0,1,0,2,2
"982","2016","55131","WI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"983","2016","56009","WY",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"984","2016","56025","WY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"985","2017","01003","AL",2,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,0,0,0,0,1,1,0,2,2
"986","2017","01015","AL",5,0,0,0,1,0,0,3,1,1,0,4,0,2,3,4,1,0,0,2,0,0,3,0,5,5
"987","2017","01041","AL",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"988","2017","01067","AL",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"989","2017","01071","AL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"990","2017","01073","AL",6,0,0,1,0,0,0,4,1,0,0,6,0,2,4,5,1,0,1,0,1,0,4,0,6,6
"991","2017","01089","AL",3,0,0,1,0,0,0,2,0,0,1,2,0,1,2,3,0,0,0,1,0,0,2,0,3,3
"992","2017","01093","AL",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"993","2017","01097","AL",2,0,0,1,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,1,0,0,1,0,2,2
"994","2017","01113","AL",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
"995","2017","01115","AL",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"996","2017","01129","AL",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"997","2017","02020","AK",2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"998","2017","02090","AK",3,0,0,0,0,1,0,2,0,0,0,3,0,2,1,3,0,0,0,1,1,0,1,1,2,3
"999","2017","02122","AK",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
"1000","2017","02170","AK",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,0,2,2
"1001","2017","04001","AZ",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1002","2017","04005","AZ",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"1003","2017","04012","AZ",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1004","2017","04013","AZ",22,3,0,4,11,0,0,8,2,4,0,19,2,4,21,13,11,1,1,4,3,2,15,2,23,25
"1005","2017","04015","AZ",3,0,0,0,1,0,0,2,0,0,0,3,0,0,3,3,0,0,0,1,1,0,1,0,3,3
"1006","2017","04017","AZ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1007","2017","04019","AZ",8,0,0,1,2,0,0,4,1,1,1,6,0,1,7,5,2,1,2,1,1,0,4,0,8,8
"1008","2017","04021","AZ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1009","2017","04025","AZ",2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,2,1,1,2
"1010","2017","04027","AZ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"1011","2017","05009","AR",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1012","2017","05035","AR",2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,2,2
"1013","2017","05053","AR",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"1014","2017","05063","AR",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1015","2017","05069","AR",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"1016","2017","05071","AR",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1017","2017","05089","AR",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1018","2017","05119","AR",2,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,1,0,1,0,1,0,0,0,2,2
"1019","2017","05145","AR",2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,0,1,0,2,2
"1020","2017","06001","CA",5,1,0,2,1,0,0,3,0,0,0,4,2,3,3,5,1,0,1,1,0,0,4,1,5,6
"1021","2017","06007","CA",3,0,0,1,0,0,0,2,0,0,0,3,0,2,1,2,1,0,0,0,0,0,3,1,2,3
"1022","2017","06013","CA",3,0,0,1,1,0,0,1,0,0,0,3,0,0,3,1,2,0,0,2,1,0,0,0,3,3
"1023","2017","06019","CA",4,0,0,0,4,0,0,0,0,0,0,3,1,1,3,2,2,0,1,0,1,0,2,2,2,4
"1024","2017","06023","CA",2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1025","2017","06029","CA",6,0,0,1,4,0,0,0,1,1,0,4,1,0,6,3,2,1,0,1,2,1,2,0,6,6
"1026","2017","06031","CA",3,0,0,0,2,1,0,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,2,0,3,3
"1027","2017","06037","CA",40,3,1,6,22,0,0,9,5,2,2,37,2,7,36,20,19,4,1,5,7,2,28,2,41,43
"1028","2017","06039","CA",3,0,0,0,2,0,0,0,1,0,1,2,0,1,2,1,2,0,0,0,1,0,2,0,3,3
"1029","2017","06047","CA",2,0,0,0,2,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"1030","2017","06053","CA",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"1031","2017","06055","CA",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"1032","2017","06059","CA",7,0,0,0,4,0,1,2,0,0,0,6,1,4,3,2,5,0,0,0,1,0,6,0,7,7
"1033","2017","06061","CA",2,0,0,1,1,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,2,2
"1034","2017","06065","CA",9,0,0,3,0,0,1,2,3,0,1,8,0,1,8,5,4,0,0,2,1,1,5,0,9,9
"1035","2017","06067","CA",5,0,0,2,0,1,0,2,0,0,0,5,0,2,3,5,0,0,0,2,1,0,2,0,5,5
"1036","2017","06071","CA",8,0,0,1,3,0,0,3,1,2,0,6,0,1,7,5,3,0,1,2,0,0,5,1,7,8
"1037","2017","06073","CA",14,0,0,1,5,0,0,7,1,1,0,12,1,5,9,8,4,2,1,1,4,0,8,1,13,14
"1038","2017","06075","CA",3,0,0,2,0,0,0,1,0,0,0,2,1,0,3,1,2,0,0,1,0,0,2,3,0,3
"1039","2017","06077","CA",2,1,0,0,1,0,0,1,1,0,0,3,0,0,3,1,2,0,0,2,0,0,1,0,3,3
"1040","2017","06079","CA",2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2
"1041","2017","06081","CA",2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,2,2
"1042","2017","06083","CA",3,0,0,0,1,0,0,1,1,0,0,3,0,1,2,1,2,0,1,0,2,0,0,0,3,3
"1043","2017","06085","CA",6,0,0,0,3,0,0,1,2,0,0,5,1,4,2,3,3,0,1,1,0,0,4,0,6,6
"1044","2017","06089","CA",2,0,1,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"1045","2017","06095","CA",2,0,0,0,2,0,0,0,0,1,0,1,0,0,2,2,0,0,0,1,0,0,1,2,0,2
"1046","2017","06097","CA",2,0,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,1,1,2
"1047","2017","06099","CA",3,0,0,0,2,0,0,1,0,0,0,2,1,0,3,1,2,0,0,1,0,0,2,0,3,3
"1048","2017","06101","CA",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"1049","2017","06103","CA",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,2,2
"1050","2017","06105","CA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"1051","2017","06107","CA",3,0,0,0,1,0,0,1,1,0,0,3,0,0,3,3,0,0,0,1,1,0,1,0,3,3
"1052","2017","06111","CA",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1053","2017","06115","CA",2,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,2,2
"1054","2017","08001","CO",9,0,0,1,2,1,0,3,2,1,1,6,1,2,7,4,3,2,1,0,2,0,6,0,9,9
"1055","2017","08005","CO",3,0,0,0,0,0,0,3,0,0,0,3,0,1,2,1,2,0,0,0,0,1,2,0,3,3
"1056","2017","08031","CO",1,1,0,1,0,0,0,0,1,0,0,2,0,0,2,1,1,0,0,1,1,0,0,0,2,2
"1057","2017","08035","CO",2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,0,1,0,0,0,1,1,1,2
"1058","2017","08041","CO",3,0,0,0,1,0,0,2,0,0,0,3,0,0,3,2,1,0,0,0,1,1,1,0,3,3
"1059","2017","08059","CO",2,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,1,0,0,2,0,0,0,0,2,2
"1060","2017","08069","CO",4,0,1,0,0,0,0,3,0,0,0,3,1,1,3,3,1,0,1,0,1,0,2,2,2,4
"1061","2017","08071","CO",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"1062","2017","08083","CO",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1063","2017","08101","CO",2,0,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1,0,0,0,0,0,2,1,1,2
"1064","2017","08123","CO",2,0,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,0,0,0,2,2
"1065","2017","09001","CT",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"1066","2017","09003","CT",2,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,1,1,0,0,0,0,2,2
"1067","2017","09005","CT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"1068","2017","09011","CT",2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,0,0,0,1,0,1,0,2,2
"1069","2017","10001","DE",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"1070","2017","10003","DE",4,0,0,2,0,0,0,1,1,1,1,2,0,1,3,1,3,0,0,2,0,0,2,0,4,4
"1071","2017","11001","DC",1,1,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,1,2
